label,object_id,angular_error_deg,sde,dist_origin_centroid_norm,sphericity
direct,5ab38425eb09fe33cac2a982f1c2a5b5,3.2187,0.467437,0.03433403245073204,0.7561018400162067
direct,5b0d2362c82416695b903ba10d2ec446,4.0401,0.545395,0.14844702031386725,0.7686643435846917
direct,5b50871735c5cce2d2b12aa6a0f050b3,8.7553,0.463274,0.07262586775308937,0.6676602502231409
direct,5bc75cb5c0270e60d2b12aa6a0f050b3,10.1596,0.762081,0.07195821048978863,0.7305619325934244
direct,5be09ade953eaf6ca6910e4922d61aa,15.3599,0.647573,0.07582613740553704,0.7300441582194537
direct,5c10e37453733ddb46d83d16be057f3e,3.7568,0.112611,0.03542241524247273,0.5098083928190874
direct,5c2a57c2cff7cc06d636d2b2e734dd7a,5.3353,0.407128,0.15178333734789676,0.7646223809596222
direct,5cb40adcdfa5247681faebbdea6bd9be,29.0239,0.662833,0.07352431987642574,0.6922056484383695
direct,5cbffd78e4cefc3038330212e10bdbc0,15.7188,0.680048,0.09495720614719146,0.7238291420763163
direct,5d68fdf84dfdc4809f136629ee03397d,8.2283,0.553523,0.14785774525526116,0.7405392888126343
direct,5d9880d63d54b9c442bdc91bf8c0f902,3.5468,0.674512,0.03335455932441627,0.7513120836679705
direct,5da1ddcc8d5f62577f5d4139a48ddb6f,3.3796,0.184457,0.3493342209559409,0.6468880889122173
direct,5ddf4835ed5640e942e61fccfc5d24ee,3.4071,0.133055,0.13180566366026178,0.8108109094301746
direct,5df84478c357fc7c5b056960183c4aff,3.5843,0.072323,0.08651144913335285,0.632598131415317
direct,5e1ef1b63216952dd2b12aa6a0f050b3,17.7194,0.665657,0.0701206420241531,0.6911172836353152
direct,5eecd4415ae176b6c6bf3b18b8ca71a,3.8521,0.122569,0.13248617338474458,0.6710817233351709
direct,5f9fd9bf28da76ebed2eab6efdeec5f8,47.5307,0.262859,0.3068582050921441,0.7758955806553571
direct,601c1c3d98596cc34a60c1a189046dd1,2.9106,0.240696,0.02020343623175785,0.8069565561952113
direct,608f7c4d52bbfeec9f00d9b3defbf21d,4.7126,0.261954,0.27066977201851566,0.9274386688966251
direct,619b49bae27807fb1082f2ea630bf69e,3.5689,0.206218,0.10240119185266149,0.6421150795819314
direct,61a19c2b6dbab7be1291d1279f7bf122,3.9328,0.304692,0.11208713587792864,0.7562706985586152
direct,61bd590e917928f6b6ecbbb2e4d05900,3.1003,0.211364,0.24586078980405032,0.6722361232276658
direct,621f1f65eca6fe7fd7c9d85d3b7335dc,86.51,0.465537,0.012287138222944968,0.7450160355022442
direct,622dadb90004f49fb84959963148f2a2,2.8809,0.233998,0.13084241018709222,0.6931876107818865
direct,62a332e54cca36f547b925ad5d9d8738,3.3961,0.367886,0.37507819367314654,0.5260339889206034
direct,62f8ee99e2961024834b1a533ffa0490,6.9393,0.132535,0.0694618233945348,0.7018001448511983
direct,637b36b2e5db7f513f7e27638e63d848,59.2131,0.302399,0.13809112637379606,0.8276161152062224
direct,638f96b7300e754178d5e65673875191,3.5076,0.125654,0.1503479016734256,0.6047255611997658
direct,639822a6db5ec3d852470de2774d6099,3.5374,0.130074,0.10983298840365355,0.6428175904457389
direct,63cde6b5e85cae2bf4b6538438a0b930,3.7802,0.630785,0.11060192197913833,0.7470697313837227
direct,641234f284243decea95e61f66327e28,9.3765,0.230698,0.5420711003556957,0.48914548610312625
direct,643191e8ee56104e424f8f8e828c9ab9,53.1623,0.207889,0.2061695664912608,0.6561674784585688
direct,6458583a168aa52af42a90fe4baf4591,79.2595,0.472211,0.08121250648414907,0.7284921659618132
direct,6466c201a664851de7b89654b68b9e5b,3.6983,0.883049,0.007888474988699502,0.7391573668655044
direct,64d5bd4a6af3da16327289c00b6dc9ca,6.736,0.320016,0.028018542284812067,0.858579512169738
direct,6512b58401c7ea51ad5067eac75a07f7,3.9227,0.52621,0.037393836118861906,0.6405713886597043
direct,654362e53ebb6e303321831d2245cf06,4.2023,0.408445,0.08938730991448322,0.7790598889672118
direct,660e11eff2108a00f8ff821990890128,3.1797,0.134523,0.060514989521436455,0.6502994304055632
direct,668c488e900c2ede62a9eaa32bfe99c4,3.2122,0.323974,0.15431098347823474,0.8021470497835355
direct,673e5bae900225783956bf2322987dd4,3.5871,0.707846,0.023883155237209363,0.6170324946552186
direct,67967d0213be8b199fa004564ade09f8,3.3331,0.139045,0.33725009320594707,0.7957251482845146
direct,67eaa2b16399f3e88809fffd0cefbf72,4.2112,0.316241,0.030645013657922486,0.729301437690866
direct,68220c134171d105f0fb3e3d2a0d34c9,3.6257,0.501503,0.18806274425917813,0.7163932664288285
direct,689fce16d1f9099b9aebadb76803631,87.1967,0.267779,0.02724755589198279,0.7800255991881186
direct,691480901ee9f047ad5067eac75a07f7,6.7382,0.527351,0.034092644152623676,0.6574597990677251
direct,693b8a150f9e844e50539bb73fa8aaff,87.479,0.225295,0.10673102925189278,0.73732197860074
direct,69544db102786237f51f77a6d7299806,4.7896,0.105819,0.38612814082315644,0.6974544958907374
direct,699cd83b28bd248d30f646576d932e1a,3.4095,0.152092,0.21691241107555326,0.7105770340658591
direct,6a237c1e61fe2bba8490246570868c8d,4.988,0.598321,0.06837604620406718,0.7503268758077596
direct,6a26d2eaaf63d2a7b2faf16541f353f5,3.6638,0.087315,0.08471352124240392,0.6131441298342812
direct,6a72d6a26d28b02bd626c689702869b7,3.9394,0.574138,0.12392566764893433,0.7766508739550237
direct,6abd7ebbc9020871bfbc6e788697e036,4.7208,0.049542,0.3289065923663875,0.6483978938514018
direct,6b00fdf6062389ad738dd0d3509c7e47,5.2105,0.462199,0.14649851911515252,0.8597645723207892
direct,6b32d3a9198f8b03d1dcc55e36186e4e,32.3497,0.344283,0.17744446041439932,0.8449149375768792
direct,6b9d09fcf8998360a36fa9e07c662628,8.2183,0.364882,0.07817011385501929,0.760756736359171
direct,6bf058da5c3835b415ca6115a4467dd6,3.375,0.511786,0.29792097847726046,0.7469836498211343
direct,6bf0f5e06cb748bb9671c58246946ed6,9.0183,0.285466,0.3014248827387453,0.6905325688955132
direct,6c1ca36830d54ca5c9736640ccf985f5,3.7417,0.615171,0.09459500712797554,0.7543810155441389
direct,6c3e80092fa36371cb2ecbd32dc2119e,3.5825,0.104757,0.09011006209554816,0.6383295760118374
direct,6cfb76b40fc41da2a6e67635b9d1cee5,20.4024,0.118028,0.020182852092472305,0.7950989723530127
direct,6d08f3c059e674dfcb2a965e75be701c,21.7708,0.478381,0.1384674678669958,0.7333946890848277
direct,6d755a3d6d0f265d77ea5e1afa5bfe6,3.5045,0.164942,0.4155377281931241,0.8328322865141993
direct,6da867f9fd8aefebc26e81144f3196d5,86.5771,0.147402,0.0016589755917096707,0.5563121268232852
direct,6daa439badf26355593ebeeedbff73b,4.6544,0.496063,0.14970723877472242,0.7930768023904564
direct,6dad3b17869cb20fdf94ba6a907dbe8,3.859,0.698308,0.15697650034227686,0.7861766933036759
direct,6e683e60075bff408f98ac7ca14e08ed,11.9052,0.441787,0.04649560167132456,0.6577287921521362
direct,6e77b16c5463bf147756371b6ccc35f2,3.6056,0.709576,0.01643429416909073,0.6887933179364195
direct,6ec0ed3fc05dc7b7ad5067eac75a07f7,3.483,0.678216,0.06877257502867024,0.6656766903451218
direct,6ee844357bbc5bddd4d8765e3910f617,71.7023,0.268677,0.10928866082978633,0.7347618130724132
direct,6f1c542f24b8e50554d7082b34825ef0,86.5878,0.474227,0.11964931031458406,0.7420008454554452
direct,6f6c8762f55f94e24145b5f47fac09a5,3.0834,0.405526,0.19540136296394028,0.6393989099453585
direct,7077395b60bf4aeb3cb44973ec1ffcf8,3.2828,0.097933,0.2143539676671963,0.8864029993437446
direct,70a2b281cd8d59a52d19175e7d19b7cb,4.4242,0.192555,0.17333038260943723,0.7756303375470668
direct,70edb39bb2710eebcb2a965e75be701c,3.6973,0.908261,0.02712643622994648,0.6296749586734091
direct,71970f9a11b0b5bcd7262b1b986920e7,7.8012,0.542388,0.06035619787027014,0.7472087546262806
direct,71ead7f072106c63ed13f430b2941481,3.6484,0.33244,0.2151123010870587,0.6341807360250072
direct,724fa46215e03f4c52d9fc61873164a1,3.0894,0.554635,0.12626100578351337,0.7764013620164061
direct,7290270e8dc33f5bef54591980b8a426,3.5217,0.156205,0.18100596564460453,0.7549979169425065
direct,72d950ea1c029bf2369c46027bce7af,3.4478,0.690066,0.2580318950225352,0.7664081934422404
direct,72f501d4168713b9445e85eb534460b0,9.6412,0.490637,0.4123445721882185,0.8074442761673989
direct,733cae1ea9a85122d41f2c02e27f6d9c,13.3478,0.442405,0.04323302526660952,0.6953016824262387
direct,739725054f3dcee41ef2486fe36a1e66,3.4284,0.290475,0.21575267001534804,0.7543795898935114
direct,73a6a42f5e45b3e7a3879b7d5fe7c612,15.0479,0.597007,0.06700657447912807,0.6806743927906636
direct,74126116f42f09e2e6e130a30b5ed875,3.3237,0.385288,0.021502079155323168,0.7689464966510727
direct,74983e99e7606eb114708467db3d00e2,3.7428,0.51077,0.01896977898436692,0.6349434288560099
direct,74d27bf812f4a7d83a2dfdc3f38ea6c3,2.933,0.454071,0.09878696603496995,0.7265815661184579
direct,751c6f35fc0194785445e46058840642,3.074,0.067727,0.23135570077928866,0.7632859189571598
direct,75c4595a4d1c3bf9fd2b139960f72a73,3.5766,0.421576,0.41416197460774445,0.625646276969072
direct,75fc875e3d2bd8fbf01129d246a5d1a5,3.2519,0.075112,0.11484394658171976,0.5756397554296595
direct,7681e8a8ba049dcec16b50401ee47ac,6.5432,0.057327,0.15154254250790614,0.6157550530359094
direct,76976adc8a170036ae23680cee12f145,3.8743,0.383113,0.05074318815744925,0.7758887972186779
direct,76f657e27f2aa86391a491e8257bd6fe,3.4112,0.137701,0.17402803077757278,0.6911646227725395
direct,77c2f1b7a7c0a4d15ca1f314f1afc186,3.7518,0.698717,0.03657122218270489,0.75745834638893
direct,77e0932f0886aede3321831d2245cf06,18.6459,0.409897,0.027567048053116966,0.7981627744837496
direct,78a93c794aa77beb47bc3701b998a7d5,3.5402,0.778027,0.02550071088929515,0.7083210292845706
direct,78d36740730c94a4490ad276cd2af3a4,3.375,0.428939,0.25409528548566596,0.7668783985160967
direct,79ace304188699fd5fe7cbb6d6b5e421,3.6796,0.598779,0.30706293369802046,0.7828884570851883
direct,79b834190bfcf065bc7069dbf29b2330,69.7277,0.392299,0.22310027591538065,0.7584845207961043
direct,79bf4c4574bc9c4552470de2774d6099,3.6493,0.11252,0.10431755922745359,0.645006847090769
direct,79cbb3c5f6bad447abc635d6ed355bef,3.1385,0.15061,0.4400092565704217,0.8199474219413042
direct,7a48b295d6c3956fa96fd0f479def5ab,4.5139,0.405693,0.5283327819948371,0.786295606548597
direct,7abeb2903fa22d0fad974a50533b722,5.7882,0.391483,0.07329252284095762,0.7162549910186077
direct,7af2a3d126ac5e44fdda95e9849ffbd2,3.3022,0.246063,0.5078804063032542,0.5184089320129791
direct,7ba9140b8e416d79601104cd2d998272,11.3099,0.788885,0.03671565498770905,0.7114586034197855
direct,7bddc990442a3c6ea8ab8175d04e5764,35.1835,0.21331,0.03581217138710633,0.7996985710976753
direct,7c5bebe21d2f9232af268f6180933aa3,16.1453,0.603683,0.05044241151547106,0.7261438480323033
direct,7de0323af143c38bd4d8765e3910f617,3.6354,0.90627,0.07905838947454277,0.6748556601722479
direct,7e029f73e9cd98d2f155d75bbf62b80,7.0773,0.908297,0.06631054783170488,0.6852847991721418
direct,7e32602a20e478ddb362845c6edb57fc,86.9759,0.38892,0.13425233860071048,0.7410918731510502
direct,7e5dbe69598c6439ab80ed476c7fb6b1,39.1721,0.272347,0.1489056319609933,0.7841917060257863
direct,7ebff305b2e93504239603972bcd2e7b,7.9419,0.38788,0.2115558974306676,0.6760166712195557
direct,7f50a6bb1827b9f582bfcd34215ccfc7,3.5152,0.461242,0.39804909729553084,0.7473701380002763
direct,7fce8c7fc6ce0364fcd4910413c446d9,2.1901,0.205727,0.2728453815368121,0.8117858374580456
direct,7fd1b974ea23815ba0338a523d3365ec,3.3067,0.134202,0.11857165147081633,0.695572279154007
direct,800da11834a991da3321831d2245cf06,3.7284,0.443792,0.08713102845681864,0.7325318634013583
direct,8020984fc6e83ac1331b5e6778e27aa,12.8,0.091391,0.12996279601966707,0.7522965812600398
direct,804adfb0fa907adc238ec815c61acb8,3.2377,0.41411,0.02317135433129342,0.45738374006783267
direct,804cdf67685d7e592efffaf8e146c9c,9.8526,0.128945,0.2759806676193676,0.7958089826435798
direct,8093937b9072e92afab6e40cce6926d7,3.3196,0.210598,0.39830931393942814,0.7143453084232722
direct,8094a6efa5efa16776d812857a5be1ce,3.6852,0.316448,0.20135405215100247,0.7725866073987915
direct,81412f3a04fb62c39a595400278b1b6d,11.2273,0.450013,0.11189286025923773,0.729340161924413
direct,814bba8e48083abfdce1af5c27e3da18,43.4279,0.426999,0.07330406947548175,0.8878907821963983
direct,820868b702c588e0ce5d6e9371bb5c33,2.9994,0.217312,0.35183687242698514,0.8142573507825677
direct,82be57a43d5d1e14fa286e2f06a75d07,3.5832,0.071101,0.04293821403964554,0.6198886479761053
direct,82c05fe4890a7f5112de5317fe5b354f,3.6113,0.10018,0.2980267176233355,0.6901873552077259
direct,82d8391c62e197161282d4d9178caa92,21.9494,0.380095,0.12500076551862843,0.8268937192427362
direct,82e0e96bd89956d9f330eedffaf3339e,35.4753,0.367624,0.029537634795099587,0.7818991341586445
direct,82f7946adba23f5f1c6beaa592f1b2c5,3.3538,0.188217,0.3567043717570254,0.6912253992735495
direct,8325e5496a7ab8abd2b12aa6a0f050b3,3.8468,0.832319,0.006830058076802085,0.7314182869874448
direct,83412e29d5978b101f6dfedaba98d5f9,2.8571,0.325393,0.30787779138371124,0.5716920633186635
direct,835e01af50296235aefda81565fede7,3.6645,0.226739,0.329897944944583,0.7720130477985254
direct,837330924dba611df6572e2c76e2d78e,3.8009,0.064438,0.24580661006642088,0.761436618205271
direct,8399987b9bca0dd0e63a9e8397b31118,7.9166,0.447417,0.12570660399089983,0.7132865090917421
direct,8497e02fa1662113776d8bc79b9caa2c,5.8954,0.089002,0.053535933531271694,0.802141459515494
direct,84aa911799cd87b4ad5067eac75a07f7,55.5552,0.303883,0.07331855417196786,0.6148404962963462
direct,84efcf2796fad0d2917fe9209d09e56e,3.807,0.462766,0.05497429870961784,0.6867308773442647
direct,853f3c53280aa44fb63369d5dd85d25,86.6996,0.508644,0.39023539965120335,0.8041482268530559
direct,854ffe2c60091876e07a1c4b84dfd325,5.9661,0.298241,0.16159125279802639,0.7576948457108148
direct,8596664f3d7925cdfdeb515ad63cf4b0,14.1328,0.633427,0.12834987835671172,0.7103028574914674
direct,866b0fab7a3e54053555de1e3169ac6e,3.7313,0.679388,0.06490480795607421,0.6652259324359396
direct,86838c0e4486ee7a8369c37b40e82efa,3.1236,0.490997,0.15128770831896568,0.7517842495696156
direct,86880c061d80ebab3956bf2322987dd4,3.6408,0.61254,0.09769023201257615,0.6665792607419861
direct,868d86e47bcf7c9d1dd03d3141d85a03,3.6512,0.746811,0.0483372611401929,0.7144367418159194
direct,87348bdeb8bc74139ebd7d1067b13a,3.3495,0.107335,0.1412810863584494,0.44921548605621103
direct,8757c29fd2ad648c193d7855ecfc1bd3,2.9689,0.161306,0.1950075361965999,0.7385295774684895
direct,875b1307c76566c8d0d4e85a15f02eb4,3.9735,0.436922,0.02118442916674273,0.7221031836087043
direct,87afe5137d675efb73418f9a8c25ad1a,10.0961,0.380114,0.07680332125104675,0.7751588745557456
direct,8834560018510194d8caaf6298f89d14,4.4368,0.332117,0.13465030329143704,0.6472837604415772
direct,8843d862a7545d0d96db382b382d7132,3.5597,0.149936,0.15064749246697567,0.7506350929561056
direct,8873af9392bc7506f1cb19f636b1c2bd,2.136,0.297806,0.11935453871113647,0.539881705172687
direct,88f9fa58ee9ce3de1c863a93a9948fe0,21.1231,0.71028,0.043297234089810836,0.6972300519366276
direct,894f41b8e4e3231601104cd2d998272,5.3681,0.805597,0.041044614855823565,0.7323062355133081
direct,895563d304772f50ad5067eac75a07f7,3.675,0.510025,0.011194567471521396,0.710623239548179
direct,898c20d376d7d44e5eb64c1003065596,3.8229,0.232646,0.4275995660220446,0.8187487650024615
direct,8a7f0dd58fbf14a4c59350d819542ec7,3.2989,0.361049,0.28280927967761854,0.7886350744827862
direct,8b2951e32e0906bb5f6cb4951755315c,24.8916,0.193619,0.04635199332030614,0.7578098712279964
direct,8b42485c93c122643321831d2245cf06,3.8102,0.46023,0.09322076940827662,0.7176981311253302
direct,8b95e9545df064536436916a86a90ed7,2.6633,0.112452,0.1653355006032008,0.6462788206848448
direct,8c021db546a9248b582c9847073623b0,13.9009,0.367969,0.036320678009185196,0.6684895860300742
direct,8cea38648128ef1ddc75c30c88b2f7a9,2.7726,0.252457,0.09126435579437207,0.6765463233761063
direct,8da97531717192fc3215145fdcd9052,10.9693,0.268331,0.12593313546331847,0.7775235159456236
direct,8e0e80eee17c86415a9da89784be865,3.3529,0.189016,0.18368831660952184,0.7013139864647759
direct,8e25c33aafaade0ad5067eac75a07f7,6.2051,0.718175,0.06063800547019082,0.6775505276793571
direct,8e956bae37beff87c2743f037f439af3,3.3251,0.081805,0.15991477508806173,0.7521523741522559
direct,8ebeac47d29d649acb6267f1b348aaaa,86.7915,0.473956,0.05178223719572367,0.8098000958073044
direct,8ed3f1b59a74ac71f155d75bbf62b80,3.9186,0.906573,0.03460319563889679,0.7202262219891873
direct,8fe23a363bf80c48f155d75bbf62b80,15.7696,0.802275,0.04692880510743693,0.7306621914736481
direct,909fcd9e329cd49581faebbdea6bd9be,86.3183,0.578523,0.03325998206516201,0.7215258952493943
direct,91be45a6b74f2fa283b00891f680579,14.843,0.224861,0.10619342537689039,0.8403078523809431
direct,92e6546c4aca4ed14b96b665a8ac321,4.3549,0.382879,0.24409658387658778,0.8249806443138282
direct,92e7ed09c8d265e5cb2a965e75be701c,16.1047,0.651073,0.11493010750783689,0.70991587938752
direct,9304e9ad9853d1caf760390d600fe7fa,3.5085,0.469222,0.4281763860273188,0.6975477599115801
direct,9332819c99f0ba07973f659238edf3c3,3.4127,0.151721,0.17788793621646942,0.7127427295779141
direct,936eac04b6a873049954eae9164faecb,3.8284,0.123233,0.08528608733032329,0.7338301331898659
direct,94453745e0faafe2fd938442e7c3fbc3,2.9769,0.445683,0.3301690575583373,0.8161272498323829
direct,9460ebcbd28a8cb7d5a4a04ac21f0578,2.7744,0.176029,0.6178045357919042,0.6595419816784519
direct,94a2f3859ed66873d2b12aa6a0f050b3,27.1251,0.441163,0.1036307578141861,0.7076613893207198
direct,94ddf20a9a6e035e85f7a3de54751f1b,3.332,0.186771,0.1397758579580149,0.7747844568805614
direct,95440fc9b3fbb5fb1d4127b3f0e05b90,64.765,0.211864,0.10301557205137213,0.787483541690839
direct,958fa3ccebcaa8246c4866b1c92b8a35,2.7161,0.18245,0.2474169614258121,0.6190759542420338
direct,95db80660b4d979f601104cd2d998272,3.7507,0.853292,0.030041233417012005,0.7202064928157212
direct,9681386c65c676875efd2d175ccffe45,28.0711,0.318618,0.32335177760464484,0.7633557980685386
direct,96d87da2fecf81ddd2b12aa6a0f050b3,4.3816,0.425766,0.11755583959391748,0.7104159378809695
direct,96e83c79e8d76d4519fb4103277a6b93,30.69,0.375507,0.179781404099071,0.8320574895631138
direct,976e6d4efdcb81a0e9c2721ccab8cde4,5.2069,0.168656,0.06532176182561641,0.6245553819276839
direct,9897a75c64a369d458c73770090b865,66.2482,0.303955,0.1016252305719123,0.734774535976936
direct,991c84609666c015da34af5fa7da2314,3.5869,0.662654,0.024733571050941663,0.7454930583501076
direct,9aaad035af7e6ab1ed724609df3eb104,14.4654,0.086703,0.012786744581912004,0.537536882416981
direct,9aaca16b41037ccdb4522b651100b435,2.648,0.166409,0.3489070689270959,0.7462037942423262
direct,9b579915b883bea042a65b86449bc7bf,4.9545,0.236245,0.4355709848320757,0.7064151423444722
direct,9b7b628bc8cc7463103d45b529610c5c,15.2799,0.50128,0.06001332970022151,0.7252621519892241
direct,9b9a114cfee79bfb492d9da2668ec34c,30.5665,0.291887,0.0835071787458734,0.7982939300067411
direct,9b9b41d3d02ce68d1b009b4923bf4541,3.491,0.206101,0.30207218205395947,0.8366812189041195
direct,9b9cfaea2a7ba04c461ec9f1803b17a7,8.1883,0.260608,0.21433999272947113,0.7998635396507968
direct,9c1310c5ab89888bd201085e80edb26a,3.6271,0.909438,0.08436660387485102,0.6819834333015186
direct,9c6176af3ee3918d6140d56bf601ecf2,71.5354,0.204341,0.12440005024482062,0.6936735185757003
direct,9c8aba47e37b1eff155d75bbf62b80,3.5888,0.880491,0.02638714433017953,0.7023485462988395
direct,9cb54ee28aec14013cb02989e2da5a2a,15.8359,0.275722,0.17297101939954274,0.6630364970947087
direct,9cd6dc2b9d11016c49b3ccbe36f67015,3.8172,0.552256,0.012856469107173878,0.7201357137599398
direct,9ce1c0b588ad6ef84c3aee8e9d3a6ffa,3.3627,0.193136,0.452236173499935,0.7108670183600734
direct,9e429b7f77646b4ccc8f8e7f17e9d7b6,3.8065,0.537817,0.0071071366677868215,0.702808300104135
direct,9e53d5b34c4b403841b765d3dbd065f7,3.4009,0.469278,0.4025909705447743,0.7804113707961133
direct,9ebca72c02d26886a6e82f4002a10be2,7.2286,0.476675,0.12399397558386199,0.7650708049471453
direct,9ef3323c6ced7dfef313a0fb5fd4d79,7.7679,0.241226,0.17646679263805315,0.7630656870830224
direct,9f0a6e7c525c3c53d4d8765e3910f617,32.192,0.629737,0.04991619553796443,0.666448803067045
direct,9f17f45a28d063e7391e4d6c585a697a,7.213,0.3871,0.07055844886869149,0.7546675431444253
direct,9ff5b01d1aec18b2aae529ab4a75c4af,41.7009,0.100052,0.13601522352469692,0.8142058636376963
direct,a0ffa64279a8c6f0f155d75bbf62b80,86.9552,0.897591,0.12558632840559827,0.7314114354271435
direct,a20de35fdfc74932bf5e15f245b14644,1.559,0.154839,0.192217748644201,0.7271474941231508
direct,a23e4375e78df8d0e7ecdbe73ef4323c,4.7477,0.440534,0.14836504112200277,0.6317090862557478
direct,a2678cebeac0a8c9cb2a965e75be701c,7.9115,0.854876,0.05303706168740797,0.655642707693388
direct,a2970be7c866fe33a2c59a4d90e63212,3.5007,0.361017,0.07722648326001978,0.7744587404196251
direct,a2dcea3f88c397f487d0ef3f1f8b9c07,3.3447,0.426669,0.2890390752289675,0.7789869311647006
direct,a2dcfb6f77a72be8a2b299c40b68f70c,25.5719,0.496125,0.23349494857154587,0.7753009352049729
direct,a2ee365a26f7ec623228b702032404a6,3.6118,0.16974,0.14092247156208204,0.8275551682365554
direct,a349baf8780207242d3c7a83a255982c,3.486,0.520534,0.0977606970828822,0.6497269200680267
direct,a3c7255f5ec832c3492d9da2668ec34c,2.7284,0.31344,0.5391944624957657,0.8156615964412502
direct,a45d9c141a0ae4a627afb81497348633,10.3128,0.460659,0.039891449990603116,0.7861197787106526
direct,a46e0c10f17f928ba2bc8d1e386113dc,16.1617,0.221315,0.0680722659802999,0.797767540828017
direct,a4b457c41180e0b9fe52ffd0e748a1ab,82.4242,0.42971,0.027840392885921977,0.7378245141540974
direct,a71d07ab8246c80391c352d02061b3f7,9.7427,0.353594,0.13471942523582095,0.6685180522510724
direct,a775a66a362089fdcb2a965e75be701c,3.5603,0.751214,0.039226393455062646,0.6902380438125861
direct,a85b9a3ace923e424721d5612f98ae26,3.6841,0.157092,0.14926846868977847,0.7570776769406689
direct,a969cd5e93fd389b3321831d2245cf06,4.4847,0.389121,0.08913386633779337,0.7060555369631026
direct,a9b7fbe4a8dd4d0c44f19502064e0a74,3.5261,0.226892,0.18695860892769225,0.7184396393440148
direct,a9d7e7bb4d72c52f1574d21c0c95092f,3.5661,0.58562,0.13254005236556807,0.6895016157837073
direct,aa619a9f4b2e200495ff232cd38210b4,4.2837,0.049572,0.20965610338282106,0.6675017644383521
direct,aa858f23b682f5616314c3b6a3a65519,2.6917,0.039087,0.23438674969588874,0.5661331637560756
direct,aa886bed91a13113d5498a74ca9ca78b,4.4572,0.190613,0.0838199044257947,0.6553712219867869
direct,aa88a7bb135e074e2056b4bd5d870b47,3.6089,0.802059,0.034140636405571446,0.7314180840469017
direct,abcac243e3ed325b34943af333340cd2,3.4142,0.47901,0.2265603464902937,0.6778616663130687
direct,abcb5dc91337f47682db9fca4b68095,3.7892,0.559764,0.0955956340679694,0.7684454335819084
direct,abdc4a823b1f78c397f47f3057557cbe,16.7379,0.146904,0.0820480250411592,0.7470471450182415
direct,abdfb5b2d82e555e3bd003e0bb7a3ed9,8.4059,0.110884,0.1886180147780915,0.7615417379626721
direct,ac2477b9b5d3e6e6c7c8ce3bef5c2aa9,5.2717,0.792006,0.022512620454924363,0.5072105906378038
direct,ac2b6924a60a7a87aa4f69d519551495,3.6929,0.300955,0.06615163924786081,0.6701741737450365
direct,ac2ea2d41c57d1075999f9ba82d15928,87.9687,0.088007,0.12362330724393221,0.7827661208652869
direct,ac52cf0b598e930ab38d3c03866c1379,3.076,0.204091,0.06833310483027487,0.7244768962336442
direct,ac7935b217aeb58e19ca41cdb396f36,7.6719,0.222097,0.4322341004462632,0.6466031667885294
direct,aea3c4f2687e97c92942fa3063963cb6,4.6006,0.093322,0.20580191713209636,0.7760396421111249
direct,aea6cef49fd3a6ab3af30a3946d92feb,4.005,0.503629,0.21459807944512269,0.7897939328472074
direct,aec1143f9e7375846555a8578c9b250,13.3078,0.834558,0.08866081661188752,0.7081352388147044
direct,aedb07b6ad73e3b759a2046f98794106,3.7615,0.124931,0.09976776715476661,0.6323455959294905
direct,afaa6975c6000ecc4c3aee8e9d3a6ffa,65.5441,0.454873,0.2300620559755066,0.8193119053938012
direct,b0604333bb40f58136c3fba5bd012bf2,4.4059,0.186257,0.14335640654848691,0.7043883529881556
direct,b0f329dc43af0fbd4da5feafe6f1c8fc,3.0155,0.35543,0.20286017160365935,0.7983069518597152
direct,b123bc34ca87b8f88be7c8c5fdb9bd6d,3.7294,0.183171,0.29365107361178355,0.768234099457867
direct,b14fa79d2a1efb586f7dd5dd40daa88a,4.1059,0.211068,0.1645687040566747,0.9362007053142778
direct,b16eae893bd12a87b8724a732b3d4cc1,3.9691,0.391498,0.11550874372903104,0.7958299609880496
direct,b19ff5aaa6a6940b412deb0d2b0f3dcd,4.0188,0.337858,0.11985816001751182,0.7541424708134702
direct,b1bdcc7bcb3148aaa23949c21eddef76,3.4965,0.374059,0.32102325055516917,0.6983119436034333
direct,b218e59af74f0be4ee9005feeed08b86,11.7744,0.625997,0.16014464732690534,0.6969525933446008
direct,b21af8271ab47f79c82ee199db6586b1,3.011,0.093956,0.1499007070134877,0.6735089981043786
direct,b296fbfbbe5dccf09c12d6260da9ac2b,6.4747,0.286313,0.19564201663462133,0.8287398565213763
direct,b3c8573a2d8b0a14c347936f40ef6857,6.7469,0.514986,0.09121184653353065,0.724671946622397
direct,b4d4338a36711ccdb113389b677f57ff,2.992,0.212117,0.3675256813592137,0.8407247661716942
direct,b56505eeac0de779289f8cbfc8541c14,3.4276,0.190758,0.4759857409468393,0.6949034929568022
direct,b63c554a915454b7a8481a97c910a7de,3.7284,0.053667,0.09327982976648881,0.6607576332505778
direct,b67d58cd774ebeaea480742f4529182b,3.3796,0.38136,0.19329870660883808,0.6889365424440229
direct,b6df9d21acef1e11b362845c6edb57fc,86.3383,0.450076,0.07702485033349987,0.7056424952898251
direct,b73da1e1a2f2f549d4d8765e3910f617,34.584,0.584012,0.01791033902179139,0.7345693828270354
direct,b7a9d8b469cb06037824b732b006daaa,3.4647,0.387405,0.23525903551096541,0.7245515044431033
direct,b7c366d9ad90bb8a847d09fbfad470bc,3.8019,0.461966,0.05820611647993386,0.7992809184219261
